marka,model,year,fuel,country,place,price,currency,photo_link,ad_link
Volkswagen,Golf,2012,Diesel,DE,25813 Husum,2000,EUR,https://prod.pictures.autoscout24.net/listing-images/ec59a9c4-e67b-4649-e053-0100007fd2e2_9b128490-7f18-436d-9e2c-e09c05430888.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-golf-2-0-tdi-170cv-dpf-dsg-5p-gtd-diesel-white-ec59a9c4-e67b-4649-e053-0100007fd2e2
Volkswagen,Passat,2016,Diesel,DE,25813 Husum,13000,EUR,https://prod.pictures.autoscout24.net/listing-images/c3aa912b-fd79-4d66-8b2c-46858923bcbb_2fd7b8fe-6c88-4cdf-9edb-bc66f0935fd3.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-passat-variant-2-0-tdi-scr-4motion-dsg-bmt-highline-diesel-silver-c3aa912b-fd79-4d66-8b2c-46858923bcbb
Volkswagen,Tiguan,2017,Diesel,DE,25813 Husum,15000,EUR,https://prod.pictures.autoscout24.net/listing-images/18a4b9bb-dae6-4e17-81ba-fe10195e6eb3_61a17d86-9465-43ad-b7ba-399395e2f8fd.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-tiguan-allspace-2-0-tdi-scr-4motion-dsg-highline-diesel-black-18a4b9bb-dae6-4e17-81ba-fe10195e6eb3
Volkswagen,Touran,2016,Diesel,DE,29439 Lüchow,12400,EUR,https://prod.pictures.autoscout24.net/listing-images/d9825c4e-6d2f-45f6-b177-50edfded535f_02e7fc9c-56b9-4129-9d8d-83bea65f3a3d.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-touran-1-6-tdi-scr-bluemotion-technology-comfortline-diesel-gold-d9825c4e-6d2f-45f6-b177-50edfded535f
Volkswagen,Jetta,2010,Gasoline,DE,29439 Lüchow,4800,EUR,https://prod.pictures.autoscout24.net/listing-images/1cb88190-00e2-4fd7-a00d-4fb3e948e601_629771f1-ecdf-412f-8b5a-8b58b95eb42c.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-jetta-1-2-comfortline-gasoline-white-1cb88190-00e2-4fd7-a00d-4fb3e948e601
Volkswagen,Golf,2010,Gasoline,DE,29439 Lüchow,5350,EUR,https://prod.pictures.autoscout24.net/listing-images/f3744dd0-62fe-4464-8c03-003345adee77_5c44bb67-75d7-4fbf-92cf-d98b89576aed.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-golf-plus-1-4-tsi-dsg-comfortline-gasoline-silver-f3744dd0-62fe-4464-8c03-003345adee77
Volkswagen,Golf,2003,Gasoline,DE,29439 Lüchow,2200,EUR,https://prod.pictures.autoscout24.net/listing-images/21232383-0eca-455e-ab5f-cd2e5c9e94e1_003717c8-afdd-442c-bf9c-2de5f48cdf91.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-golf-1-4-pacific-gasoline-grey-21232383-0eca-455e-ab5f-cd2e5c9e94e1
Volkswagen,Passat,2016,Diesel,ES,46950 VALENCIA,18990,EUR,https://prod.pictures.autoscout24.net/listing-images/a71779f9-7a05-4143-bd57-93777dff7bfe_bd0acc08-531e-4786-bc98-914cdd5978df.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-passat-variant-sport-2-0-tdi-140kw-bmt-4mot-dsg-diesel-black-a71779f9-7a05-4143-bd57-93777dff7bfe
Volkswagen,Golf,2016,Gasoline,DE,38444 Wolfsburg Heiligendorf,13700,EUR,https://prod.pictures.autoscout24.net/listing-images/ebf96280-2b21-4892-807d-4f85f008ae49_5eceadcf-5bb7-43e8-bb21-2df34166c963.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-golf-1-2-tsi-bluemotion-technology-allstar-gasoline-grey-ebf96280-2b21-4892-807d-4f85f008ae49
Volkswagen,Arteon,2017,Gasoline,DE,38444 Wolfsburg Heiligendorf,19300,EUR,https://prod.pictures.autoscout24.net/listing-images/705a3b75-105c-44a2-aa9b-e31216f7a315_ed739ea0-a9a8-496b-bd33-164afab7771a.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-arteon-1-5-tsi-act-gasoline-white-705a3b75-105c-44a2-aa9b-e31216f7a315
Volkswagen,Tiguan,2018,Diesel,NL,2288 GV RIJSWIJK,22000,EUR,https://prod.pictures.autoscout24.net/listing-images/8ddaa8c4-a402-b515-e053-0100007f025a_a48c6c35-d919-41ee-b6a9-987bfc09cb67.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-tiguan-1-6-tdi-scr-business-bluemotion-t-diesel-white-8ddaa8c4-a402-b515-e053-0100007f025a
Volkswagen,Transporter,2014,Diesel,BE,8210 Zedelgem,19793,EUR,https://prod.pictures.autoscout24.net/listing-images/ff9bd543-faee-460a-b15e-4f68004db03f_cebcafdb-c920-4b7e-b5dd-62320ace5f9a.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-transporter-2-0-tdi-l2h1-dc-vol-opties-diesel-ff9bd543-faee-460a-b15e-4f68004db03f
Volkswagen,Tiguan,2020,Gasoline,DE,84076 Pfeffenhausen,34995,EUR,https://prod.pictures.autoscout24.net/listing-images/45d4ff5f-4b32-41c8-b472-76cb6e128f04_a4bd8231-e372-40ef-b0ef-76996d51c58a.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-tiguan-1-5-tsi-dsg-r-line-pano-dak-leder-gasoline-black-d177f9c9-b3c7-4b92-b558-47e352bae475
Volkswagen,Caddy,2007,Diesel,DE,72072 Tübingen,2690,EUR,https://prod.pictures.autoscout24.net/listing-images/d28aca7d-551d-494c-8273-b4d3d9b235fa_daea3b52-d237-49ea-bdda-3392fd91b948.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-caddy-www-billig-auto-com-2xschiebetuere-diesel-45d4ff5f-4b32-41c8-b472-76cb6e128f04
Volkswagen,Passat,2018,Diesel,ES,36861 PONTEVEDRA,18700,EUR,https://prod.pictures.autoscout24.net/listing-images/04741faf-f3e9-41b7-b267-9c0b67ab029b_d71121ee-c657-4e1c-b549-80257b6314c3.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-passat-variant-2-0-tdi-scr-4motion-dsg-bmt-highline-diesel-black-d28aca7d-551d-494c-8273-b4d3d9b235fa
Volkswagen,T6,2018,Diesel,DE,55278 Undenheim,23500,EUR,https://prod.pictures.autoscout24.net/listing-images/1bd3a8c4-16f8-4d15-e053-0100007ff45a_6d5939ba-0989-434d-9963-bfb194dc0fb3.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-t6-transporter-kurz-eu6-diesel-grey-04741faf-f3e9-41b7-b267-9c0b67ab029b
Volkswagen,Golf,2013,Diesel,IT,70031 Andria,10300,EUR,https://prod.pictures.autoscout24.net/listing-images/046b9dd1-b6b7-4245-9b3c-9dce4ed75a9e_ff1c794b-1480-4926-8a78-d0e393f6ba77.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-golf-1-6-tdi-5p-comfortline-bluemotion-diesel-blue-1bd3a8c4-16f8-4d15-e053-0100007ff45a
